id,state,apmc,commodity,min_price,modal_price,max_price,commodity_arrivals,commodity_traded,created_at,status,Commodity_Uom
28213536,RAJASTHAN,JODHPUR F AND V,TOMATO,1600,2500,3000,974,997,2024-11-27,1,Qui
28205518,HARYANA,KALANWALI,AMERICAN-COTTON,6625,7350,7415,1317,985,2024-11-27,1,Qui
28204044,HARYANA,ASANDH,PADDY-BASMATI1121,3000,3350,3900,3050,975,2024-11-27,1,Qui
28209455,MAHARASHTRA,Malkapur,MAIZE,1801,2175,2241,2189,975,2024-11-27,1,Qui
28212266,RAJASTHAN,BIKANER F AND V,ONION,3175,3195,3200,660,969,2024-11-27,1,Qui
28218627,UTTAR PRADESH,WAZIRGANJ APMC,PADDY,2350,2350,2350,969,969,2024-11-27,1,Qui
28211187,PUNJAB,JALANDHAR,ONION,1800,2200,2200,2039,968,2024-11-27,1,Qui
28218058,UTTAR PRADESH,MUSKERA,PADDY COMMON,2500,2500,2500,965,965,2024-11-27,1,Qui
28215885,TAMIL NADU,DEVAKOTTAI,COCONUT,5,5,5,960,960,2024-11-27,1,Nos
28208786,MADHYA PRADESH,INDORE,WHEAT,2731,2736,3190,959,959,2024-11-27,1,Qui
28213857,RAJASTHAN,KOTA,WHEAT,2716,2781,2990,970,959,2024-11-27,1,Qui
28215407,RAJASTHAN,SUMERPUR,COTTON,6400,7025,7266,1229,943,2024-11-27,1,Qui
28217995,UTTAR PRADESH,MAHOBA,GROUND NUT,4010,4500,4650,2270,942,2024-11-27,1,Qui
28217556,UTTAR PRADESH,GOLAGOKARNATH,PADDY,2000,2000,2010,941,941,2024-11-27,1,Qui
28214471,RAJASTHAN,PADAMPUR,AMERICAN-COTTON,7051,7421,7525,940,940,2024-11-27,1,Qui
28204686,HARYANA,ELLANABAD,AMERICAN-COTTON,6500,7180,7395,965,936,2024-11-27,1,Qui
28212937,RAJASTHAN,GOLUWALA,AMERICAN-COTTON,5800,7361,7391,934,934,2024-11-27,1,Qui
28211190,PUNJAB,JALANDHAR,POTATO,150,600,1230,215,933,2024-11-27,1,Qui
28211212,PUNJAB,PATIALA,PADDY-BASMATI1509,2895,2980,3100,271,930,2024-11-27,1,Qui
28214313,RAJASTHAN,NIMBAHERA,WHEAT,2711,2890,3280,1002,903,2024-11-27,1,Qui
28213137,RAJASTHAN,JAIPUR F AND V MUHANA,BANANA,1500,1500,2500,902,902,2024-11-27,1,Qui
28211223,PUNJAB,PHAGWARA,PADDY,2400,2965,3980,900,900,2024-11-27,1,Qui
28213035,RAJASTHAN,HANUMANGARH TOWN,GUAR SEEDS,4225,4900,4981,673,896,2024-11-27,1,Qui
28211640,RAJASTHAN,ATRU,SOYABEANS,3950,4276,4351,655,886,2024-11-27,1,Qui
28212477,RAJASTHAN,CHOMEHLA,SOYABEANS,3300,4010,4320,874,874,2024-11-27,1,Qui
28213516,RAJASTHAN,JODHPUR F AND V,ONION RED,1000,2500,3500,448,869,2024-11-27,1,Qui
28205149,HARYANA,GURGAON,TOMATO,2000,3000,3500,258,862,2024-11-27,1,Qui
28209107,MADHYA PRADESH,UJJAIN,WHEAT,2695,2954,3141,879,854,2024-11-27,1,Qui
28212089,RAJASTHAN,BIJOLIYA,MAIZE,2186,2371,2611,282,852,2024-11-27,1,Qui
28217823,UTTAR PRADESH,JHANSI,GROUND NUT,4000,4100,4250,850,850,2024-11-27,1,Qui
28216594,TELANGANA,CHOPPADANDI,PADDY-IR.64,2133,2239,2252,560,847,2024-11-27,1,Qui
28203383,CHHATTISGARH,KURUD,SWARNA PADDY,2282,2351,2383,964,842,2024-11-27,1,Qui
28204734,HARYANA,ELLANABAD,GUAR SEEDS,3855,4808,4960,758,842,2024-11-27,1,Qui
28211703,RAJASTHAN,BARAN,MUSTARD,5615,5741,6300,500,841,2024-11-27,1,Qui
28210603,ODISHA,KANDHAMAL,CAULIFLOWER,1500,1500,1500,833,833,2024-11-27,1,Qui
28205464,HARYANA,JULANA,PADDY-BASMATI ,2271,4270,4270,0,831,2024-11-27,1,Qui
28209645,MAHARASHTRA,YAVATMAL,SOYABEANS,3120,4030,4120,827,827,2024-11-27,1,Qui
28216975,TELANGANA,TIRUMALGIRI,PADDY SAMA MASURI,1830,2229,2439,1019,826,2024-11-27,1,Qui
28213940,RAJASTHAN,LALSOT,BAJRA,2418,2518,2550,193,820,2024-11-27,1,Qui
28209441,MAHARASHTRA,MAJALGAON,SOYABEANS,4260,4260,4260,818,818,2024-11-27,1,Qui
28211863,RAJASTHAN,BARODAMEV,COTTON,6940,7200,7275,666,817,2024-11-27,1,Qui
28214169,RAJASTHAN,MERTA CITY,ISBGOL (PSYLLIUM HUSK) ,10500,12546,13100,993,816,2024-11-27,1,Qui
28215128,RAJASTHAN,SRI MADHOPUR,GUAR SEEDS,4414,4528,4850,217,814,2024-11-27,1,Qui
28214147,RAJASTHAN,MANDAWARI,BAJRA,2478,2589,2658,244,811,2024-11-27,1,Qui
28214600,RAJASTHAN,PRATAPGARH RJ,SOYABEANS,1200,4200,5900,809,809,2024-11-27,1,Qui
28204905,HARYANA,GHARAUNDA,PADDY-BASMATI1509,2800,3951,5450,500,800,2024-11-27,1,Qui
28214157,RAJASTHAN,MANDAWARI,MUSTARD,6025,6127,6328,113,800,2024-11-27,1,Qui
28203914,GUJARAT,RAJKOT,GROUND NUT,3800,5400,5875,384,796,2024-11-27,1,Qui
28204001,GUJARAT,VISNAGAR,CASTOR SEED,6050,6060,6480,794,794,2024-11-27,1,Qui
28202998,ANDHRA PRADESH,GUNTUR,CHILLI-TALU A/C,4000,6000,14000,1030,791,2024-11-27,1,Qui
28202896,ANDHRA PRADESH,GUNTUR,CHILLI BADIGA,5200,12000,16500,942,788,2024-11-27,1,Qui
28211872,RAJASTHAN,BASSI,BAJRA,2441,2633,2688,163,788,2024-11-27,1,Qui
28208730,MADHYA PRADESH,DEWAS,SOYABEANS,3520,3950,4361,787,781,2024-11-27,1,Qui
28216608,TELANGANA,DEVARAKADRA,PADDY RNR,2243,2329,2709,455,780,2024-11-27,1,Qui
28209589,MAHARASHTRA,SHAHADA,JOWAR-WHITE,1785,1921,2355,770,770,2024-11-27,1,Qui
28211780,RAJASTHAN,BARMER,GUAR SEEDS,4950,4990,4990,765,765,2024-11-27,1,Qui
28212313,RAJASTHAN,BIKANER F AND V,TOMATO,2965,2990,3000,228,762,2024-11-27,1,Qui
28213152,RAJASTHAN,JAIPUR F AND V MUHANA,GUAVA,1200,1200,4500,761,761,2024-11-27,1,Qui
28218045,UTTAR PRADESH,MIRZAPUR,ONION,1711,1712,1712,0,758,2024-11-27,1,Qui
28209385,MAHARASHTRA,KARMALA,URAD (BLACK GRAM),7500,8200,8200,756,756,2024-11-27,1,Qui
28205764,HARYANA,MADLAUDA,PADDY-BASMATI1509,2549,3101,3101,0,750,2024-11-27,1,Qui
28217759,UTTAR PRADESH,JAHANGIRABAD,PADDY,2651,2651,2651,750,750,2024-11-27,1,Qui
28209402,MAHARASHTRA,KATOL,SOYABEANS,3755,3775,4230,830,749,2024-11-27,1,Qui
28213754,RAJASTHAN,KHAJUWALA,COTTON,6900,7378,7395,499,749,2024-11-27,1,Qui
28202930,ANDHRA PRADESH,GUNTUR,CHILLI-334 A/C,6500,12000,15500,3504,748,2024-11-27,1,Qui
28214626,RAJASTHAN,PRATAPGARH RJ,ONION,900,2360,3761,740,740,2024-11-27,1,Qui
28215753,TAMIL NADU,ARANI,PADDY(75 KG),1722,2106,2706,735,737,2024-11-27,1,Qui
28214868,RAJASTHAN,SADULSHAHAR,MOONG WHOLE (GREEN GRAM),5590,6350,6950,253,736,2024-11-27,1,Qui
28214173,RAJASTHAN,MERTA CITY,MUSTARD,5225,5600,6011,693,720,2024-11-27,1,Qui
28209584,MAHARASHTRA,SANGOLA,POMEGRANATE,4125,4521,5236,0,709,2024-11-27,1,Qui
28207291,HARYANA,SIWANI,GUAR SEEDS,5000,5070,5105,706,705,2024-11-27,1,Qui
28210202,ODISHA,DIGAPAHANDI,MAIZE,2300,2300,2300,701,701,2024-11-27,1,Qui
28212099,RAJASTHAN,BIKANER F AND V,COCONUT,31,45,45,324,691,2024-11-27,1,Nos
28215954,TAMIL NADU,KALAVAI,PADDY(75 KG),1479,1906,2212,495,689,2024-11-27,1,Qui
28217978,UTTAR PRADESH,LUCKNOW,ONION,1501,1501,1505,0,688,2024-11-27,1,Qui
28211625,RAJASTHAN,ATRU,MAIZE,2046,2295,2375,729,687,2024-11-27,1,Qui
28205334,HARYANA,HISAR APMC,GROUND NUT,3500,6600,6800,455,686,2024-11-27,1,Qui
28211598,RAJASTHAN,ANOOPGARH,GUAR SEEDS,4800,5061,5076,686,686,2024-11-27,1,Qui
28217319,UTTAR PRADESH,BHARTHANA,PADDY,2605,2605,2670,685,685,2024-11-27,1,Qui
28203732,GUJARAT,KALAVAD,COTTON,7515,7600,7600,0,683,2024-11-27,1,Qui
28211605,RAJASTHAN,ANOOPGARH,MOONG WHOLE (GREEN GRAM),5700,6873,7000,683,683,2024-11-27,1,Qui
28214580,RAJASTHAN,PRATAPGARH RJ,MAIZE,2230,2951,2951,682,682,2024-11-27,1,Qui
28214485,RAJASTHAN,PADAMPUR,GREEN GRAM,6000,6300,6686,693,681,2024-11-27,1,Qui
28211218,PUNJAB,PATIALA,POTATO,2800,2800,2800,1933,680,2024-11-27,1,Qui
28213768,RAJASTHAN,KHAJUWALA,GUAR SEEDS,4316,4920,4957,304,677,2024-11-27,1,Qui
28213160,RAJASTHAN,JAIPUR F AND V MUHANA,ORANGE,2000,4500,4500,674,674,2024-11-27,1,Qui
28209067,MADHYA PRADESH,SIRONJ,MAIZE,2035,2300,2314,664,670,2024-11-27,1,Qui
28213624,RAJASTHAN,KEKRI,JOWAR,2355,2390,4102,670,670,2024-11-27,1,Qui
28213505,RAJASTHAN,JODHPUR F AND V,GREEN CHILLI,2200,2300,2500,375,667,2024-11-27,1,Qui
28213674,RAJASTHAN,KEKRI,URAD (BLACK GRAM),5614,7000,8202,672,666,2024-11-27,1,Qui
28212997,RAJASTHAN,HANUMANGARH,COTTON,6500,7350,8033,664,664,2024-11-27,1,Qui
28213250,RAJASTHAN,JAIPUR F AND V MUHANA,GREEN CHILLI,1200,1200,1600,645,660,2024-11-27,1,Qui
28217833,UTTAR PRADESH,KANPUR,BAJRA,2602,2608,2610,1873,658,2024-11-27,1,Qui
28209572,MAHARASHTRA,RISOD,SOYABEANS,4075,4095,4285,656,656,2024-11-27,1,Qui
28203019,ANDHRA PRADESH,GURRAMKONDA,TOMATO,4600,4800,5000,654,654,2024-11-27,1,Qui
28205752,HARYANA,LADWA,PADDY-DUPLICATE BASMATI,2450,3150,3245,320,648,2024-11-27,1,Qui
28214885,RAJASTHAN,SANGARIYA,COTTON,6300,7600,7600,645,648,2024-11-27,1,Qui
28211215,PUNJAB,PATIALA,PADDY-DUPLICATE BASMATI,3200,3300,3300,539,646,2024-11-27,1,Qui
28214441,RAJASTHAN,NOKHA,GUAR SEEDS,4780,4900,4980,535,645,2024-11-27,1,Qui
28209564,MAHARASHTRA,PIMPALGAON BASWANT,SOYABEANS,3808,4100,4280,746,637,2024-11-27,1,Qui
28209109,MADHYA PRADESH,UJJAIN,SOYA-YELLOW,3900,4200,4390,627,636,2024-11-27,1,Qui
28218060,UTTAR PRADESH,MUSKERA,WHEAT,2850,2850,2850,632,632,2024-11-27,1,Qui
28217839,UTTAR PRADESH,KARWI APMC,PADDY-BASMATI1121,3375,3375,3375,630,630,2024-11-27,1,Qui
28218607,UTTAR PRADESH,URAI,WHITE PEAS,3420,6510,19000,456,628,2024-11-27,1,Qui
28204466,HARYANA,DABWALI,AMERICAN-COTTON,6405,7400,7495,640,626,2024-11-27,1,Qui
28217427,UTTAR PRADESH,CHARRA,PADDY,2600,2600,2901,625,625,2024-11-27,1,Qui
28203344,CHHATTISGARH,DHAMTARI,PADDY IR64 NEW,2305,2360,2360,619,624,2024-11-27,1,Qui
28204095,HARYANA,BARWALA HISAR,AMERICAN-COTTON,6936,7360,7660,646,624,2024-11-27,1,Qui
28204348,HARYANA,BHIWANI,GUAR SEEDS,4500,4850,4905,232,624,2024-11-27,1,Qui
28203944,GUJARAT,SIDDHPUR,CASTOR SEED,6290,6470,6515,615,615,2024-11-27,1,Qui
28205336,HARYANA,HISAR APMC,GUAR SEEDS,4200,4800,4860,25,610,2024-11-27,1,Qui
28217982,UTTAR PRADESH,MADHOGANJ,PADDY 6444,2080,2110,2200,610,610,2024-11-27,1,Qui
28205141,HARYANA,GURGAON,ONION,2500,4500,4500,355,608,2024-11-27,1,Qui
28215354,RAJASTHAN,SRIKARANPUR,COTTON,6350,7451,7751,659,604,2024-11-27,1,Qui
28216844,TELANGANA,PEDDAPALLI,COTTON,5711,7011,7021,533,604,2024-11-27,1,Qui
28207863,HARYANA,UCHANA,COTTON,6790,7265,7360,537,603,2024-11-27,1,Qui
28215099,RAJASTHAN,SRI GANGANAGAR GRAIN,GUAR SEEDS,4034,4911,5032,720,603,2024-11-27,1,Qui
28217245,UTTAR PRADESH,BAHRAICH,WHEAT,2700,2700,2700,603,603,2024-11-27,1,Qui
28208903,MADHYA PRADESH,KRISHI UPAJ MANDI SAMITI-KHURAI,SOYABEANS,3718,4200,4200,656,597,2024-11-27,1,Qui
28212911,RAJASTHAN,GANGAPUR CITY,MUSTARD,5962,5967,6450,468,597,2024-11-27,1,Qui
28205091,HARYANA,GURGAON,APPLE,6500,8000,9000,319,565,2024-11-27,1,Qui
28215368,RAJASTHAN,SRIKARANPUR,MOONG WHOLE (GREEN GRAM),5000,6165,6700,579,564,2024-11-27,1,Qui
28213212,RAJASTHAN,JAIPUR F AND V MUHANA,BOTTLE GOURD,1500,1500,2000,562,562,2024-11-27,1,Qui
28218054,UTTAR PRADESH,MORADABAD,POTATO,2050,2050,2070,214,560,2024-11-27,1,Qui
28214279,RAJASTHAN,NAGOUR,CUMMIN,16900,23600,24200,557,555,2024-11-27,1,Qui
28217338,UTTAR PRADESH,BILSI,PADDY,2300,2300,2300,625,555,2024-11-27,1,Qui
28210037,ODISHA,BHAWANIPATNA,PUMPKIN,1950,1950,1950,551,551,2024-11-27,1,Qui
28217090,UTTAR PRADESH,AGRA,POTATO,1987,1987,2010,550,550,2024-11-27,1,Qui
28215095,RAJASTHAN,SRI GANGANAGAR GRAIN,MUSTARD,4250,6316,6316,126,548,2024-11-27,1,Qui
28215446,RAJASTHAN,SURATGARH,GUAR SEEDS,4551,4966,4978,547,547,2024-11-27,1,Qui
28213260,RAJASTHAN,JAIPUR F AND V MUHANA,LEMON,4000,4500,4500,546,546,2024-11-27,1,Qui
28210034,ODISHA,BHAWANIPATNA,ONION,5200,5200,5200,545,545,2024-11-27,1,Qui
28209478,MAHARASHTRA,MANGRULPEER,SOYABEANS,3835,4135,4235,1882,541,2024-11-27,1,Qui
28204447,HARYANA,CHEEKA,PADDY-DUPLICATE BASMATI,2800,2850,3250,0,540,2024-11-27,1,Qui
28217310,UTTAR PRADESH,BASTI,PADDY-COMMON GRADE,2300,2300,2300,539,539,2024-11-27,1,Qui
28214523,RAJASTHAN,PHALODI,GROUND NUT,5615,5650,5670,534,534,2024-11-27,1,Qui
28216641,TELANGANA,HYDERABAD,CHILLIES,2000,14500,15000,476,534,2024-11-27,1,Qui
28216574,TELANGANA,BHAINSA,SOYA-YELLOW,3689,4357,4386,553,532,2024-11-27,1,Qui
28208989,MADHYA PRADESH,PIPARIYA,PADDY,2200,2700,2745,782,528,2024-11-27,1,Qui
28213086,RAJASTHAN,ITAWA,WHEAT,2751,2809,2918,528,528,2024-11-27,1,Qui
28209630,MAHARASHTRA,VANI,SOYABEANS,930,4180,4360,516,527,2024-11-27,1,Qui
28208941,MADHYA PRADESH,KRISHI UPAJ MANDI SAMITI-SANAWAD,WHEAT,2725,2828,2944,531,525,2024-11-27,1,Qui
28205782,HARYANA,MEHAM APMC,PADDY-BASMATI1509,2600,2731,4251,3,522,2024-11-27,1,Qui
28217096,UTTAR PRADESH,AJUHA,PADDY COMMON JAYA,2030,2085,2095,344,518,2024-11-27,1,Qui
28208625,MADHYA PRADESH,ASHOKNAGAR,SOYABEANS,3600,3980,4161,0,516,2024-11-27,1,Qui
28217494,UTTAR PRADESH,ETAWAH,PADDY-BASMATI1509,2736,3381,3381,516,516,2024-11-27,1,Qui
28211514,RAJASTHAN,AJMER F AND V,POTATO,2400,2422,2422,514,514,2024-11-27,1,Qui
28217035,TELANGANA,WARANGAL,MAIZE BILT,2365,2460,2460,537,513,2024-11-27,1,Qui
28203995,GUJARAT,VISNAGAR,COTTON,6895,7200,7555,512,512,2024-11-27,1,Qui
28204337,HARYANA,BHATTU KALAN APMC,COTTON,6480,7421,7700,832,508,2024-11-27,1,Qui
28213164,RAJASTHAN,JAIPUR F AND V MUHANA,PAPAYA,2500,2500,3500,508,508,2024-11-27,1,Qui
28203203,ANDHRA PRADESH,PUNGANUR,TOMATO,3800,4200,4670,507,507,2024-11-27,1,Qui
28215308,RAJASTHAN,SRIGANGANAGAR F AND V,ONION,2900,2900,2900,507,507,2024-11-27,1,Qui
28218501,UTTAR PRADESH,SHAHBAD HARDOI,PADDY COMMON,2000,2050,2055,504,504,2024-11-27,1,Qui
28206767,HARYANA,ROHTAK,POTATO,1000,1800,2500,502,502,2024-11-27,1,Qui
28211842,RAJASTHAN,BARMER,POTATO,2150,4010,4100,500,500,2024-11-27,1,Qui
28212108,RAJASTHAN,BIKANER F AND V,BANANA,2480,2500,2500,300,500,2024-11-27,1,Qui
28217672,UTTAR PRADESH,HASANPUR APMC,JAGGERY,3205,3210,3623,500,500,2024-11-27,1,Qui
28210701,ODISHA,KORAPUT,POTATO SWEET,1200,1200,1200,499,499,2024-11-27,1,Qui
28217852,UTTAR PRADESH,KASGANJ,PADDY,2525,2569,2650,495,495,2024-11-27,1,Qui
28213705,RAJASTHAN,KESRISINGHPUR,AMERICAN-COTTON,6450,7360,7700,493,493,2024-11-27,1,Qui
28208887,MADHYA PRADESH,KRISHI UPAJ MANDI SAMITI-KARELI,SOYA-YELLOW,3750,3976,4100,488,488,2024-11-27,1,Qui
28207573,HARYANA,TARAORI,PADDY-DUPLICATE BASMATI,2901,3091,5450,110,486,2024-11-27,1,Qui
28214479,RAJASTHAN,PADAMPUR,GUAR SEEDS,4350,4960,5051,470,486,2024-11-27,1,Qui
28205435,HARYANA,JIND,PADDY-BASMATI ,3320,3900,3900,5,483,2024-11-27,1,Qui
28217154,UTTAR PRADESH,AURAIYA,BAJRA,2290,2350,2350,480,480,2024-11-27,1,Qui
28203177,ANDHRA PRADESH,PALAMANER,TOMATO,4200,4500,4500,479,479,2024-11-27,1,Qui
28213132,RAJASTHAN,JAIPUR F AND V MUHANA,APPLE,4000,4000,4000,730,479,2024-11-27,1,Qui
28202873,ANDHRA PRADESH,ANANTHAPURAMU,MOUSAMBI,1400,1800,3230,478,478,2024-11-27,1,Qui
28205618,HARYANA,KHARKHODA,PADDY-BASMATI1509,3151,3181,3801,0,475,2024-11-27,1,Qui
28214005,RAJASTHAN,M. KISHANGARH,JOWAR,1651,2550,4146,391,468,2024-11-27,1,Qui
28209071,MADHYA PRADESH,SIRONJ,SOYABEANS,4000,4000,4300,464,467,2024-11-27,1,Qui
28214639,RAJASTHAN,RAISINGHNAGAR,MOONG WHOLE (GREEN GRAM),6161,6551,7181,479,465,2024-11-27,1,Qui
28204444,HARYANA,CHEEKA,PADDY-BASMATI1121,3725,3800,4050,370,461,2024-11-27,1,Qui
28211676,RAJASTHAN,BANDIKUI,BAJRA,2390,2475,2500,1470,461,2024-11-27,1,Qui
28213495,RAJASTHAN,JODHPUR F AND V,CAULIFLOWER,2500,2600,3000,403,461,2024-11-27,1,Qui
28215890,TAMIL NADU,DINDIGUL,BOTTLE GOURD,200,200,200,459,459,2024-11-27,1,Qui
28216388,TAMIL NADU,VANDAVASI,PADDY(75 KG),1542,2044,2450,525,456,2024-11-27,1,Qui
28206286,HARYANA,PANIPAT,POTATO,700,1000,1200,455,455,2024-11-27,1,Qui
28211509,RAJASTHAN,AJMER F AND V,ONION,3000,3014,3026,455,455,2024-11-27,1,Qui
28213196,RAJASTHAN,JAIPUR F AND V MUHANA,GINGER,3600,3600,3600,453,453,2024-11-27,1,Qui
28205134,HARYANA,GURGAON,CUCUMBER,1600,2000,3500,319,449,2024-11-27,1,Qui
28214196,RAJASTHAN,MERTA CITY,SOUNF,5569,6901,7780,312,449,2024-11-27,1,Qui
28215314,RAJASTHAN,SRIGANGANAGAR F AND V,POTATO,2400,2400,2400,449,449,2024-11-27,1,Qui
28206427,HARYANA,PIPLI APMC,POTATO,2061,2658,2806,555,448,2024-11-27,1,Qui
28205353,HARYANA,HISAR APMC,POTATO,1700,1800,2400,305,447,2024-11-27,1,Qui
28204355,HARYANA,CH DADRI,PADDY-BASMATI1121,3751,4221,4331,345,445,2024-11-27,1,Qui
28218024,UTTAR PRADESH,MAURANIPUR,WHITE PEAS,3400,3400,3400,440,440,2024-11-27,1,Qui
28215080,RAJASTHAN,SRI DUNGARGARH,MOTH ,4458,4587,5154,0,439,2024-11-27,1,Qui
28203878,GUJARAT,PATAN,CASTOR SEED,6230,6450,6480,282,437,2024-11-27,1,Qui
28215642,RAJASTHAN,UDAIPUR F AND V,GREEN CHILLI,1500,1500,2750,137,436,2024-11-27,1,Qui
28204872,HARYANA,FATEHABAD,PADDY-DUPLICATE BASMATI,2960,3260,3275,10528,435,2024-11-27,1,Qui
28212900,RAJASTHAN,GANGAPUR CITY,BAJRA,2418,2561,2561,503,433,2024-11-27,1,Qui
28203738,GUJARAT,KALAVAD,SOYABEANS,4060,4060,4060,0,432,2024-11-27,1,Qui
28209464,MAHARASHTRA,Malkapur,SOYABEANS,2195,3600,4215,1853,432,2024-11-27,1,Qui
28214865,RAJASTHAN,SADULSHAHAR,GUAR SEEDS,4100,4800,4951,294,426,2024-11-27,1,Qui
28213785,RAJASTHAN,KHANPUR,WHEAT,2725,2884,2935,262,422,2024-11-27,1,Qui
28215530,RAJASTHAN,UDAIPUR F AND V,ORANGE,1000,1500,2000,197,422,2024-11-27,1,Qui
28216765,TELANGANA,NARAYANPET,PADDY-HAMSA,1812,3543,3543,233,417,2024-11-27,1,Qui
28210601,ODISHA,KANDHAMAL,BRINJAL,1300,1300,1300,415,415,2024-11-27,1,Qui
28214047,RAJASTHAN,M. KISHANGARH,GUAR SEEDS,3601,4700,4786,365,414,2024-11-27,1,Qui
28208755,MADHYA PRADESH,GAUTAMPURA,WHEAT,2680,2720,2880,412,412,2024-11-27,1,Qui
28209486,MAHARASHTRA,MANORA,SOYABEANS,2700,4151,4350,411,412,2024-11-27,1,Qui
28217136,UTTAR PRADESH,AMROHA APMC,POTATO,2000,2000,2005,410,410,2024-11-27,1,Qui
28207580,HARYANA,TARAORI,PADDY-SHARBATHI,2080,2331,5512,0,408,2024-11-27,1,Qui
28204350,HARYANA,CH DADRI,PADDY,4257,4257,4257,0,406,2024-11-27,1,Qui
28213168,RAJASTHAN,JAIPUR F AND V MUHANA,PINE APPLE,3500,6000,6000,402,402,2024-11-27,1,Qui
28203720,GUJARAT,KADI APMC,WHEAT,2680,3300,3300,400,400,2024-11-27,1,Qui
28205511,HARYANA,KAITHAL,PADDY-DUPLICATE BASMATI,3200,3370,3625,2575,400,2024-11-27,1,Qui
28219368,UTTARAKHAND,RUDRAPUR,POTATO,1850,2000,2000,400,400,2024-11-27,1,Qui
28208735,MADHYA PRADESH,DEWAS,CHANA BENGAL GRAM-DOLLAR,8700,12890,12890,391,399,2024-11-27,1,Qui
28215344,RAJASTHAN,SRIGANGANAGAR F AND V,TOMATO,3800,3800,3800,398,398,2024-11-27,1,Qui
28213080,RAJASTHAN,ITAWA,PADDY 1001,2708,3224,3279,395,395,2024-11-27,1,Qui
28213668,RAJASTHAN,KEKRI,MOONG WHOLE (GREEN GRAM),5780,6890,7251,395,395,2024-11-27,1,Qui
28219433,UTTARAKHAND,VIKASNAGAR,POTATO,1500,1500,1900,315,395,2024-11-27,1,Qui
28203184,ANDHRA PRADESH,PATTIKONDA,TOMATO,2000,2500,3500,394,394,2024-11-27,1,Qui
28210211,ODISHA,DIGAPAHANDI,BRINJAL,3000,3000,3000,392,392,2024-11-27,1,Qui
28202981,ANDHRA PRADESH,GUNTUR,CHILLI-DEVANURU DELUX,6500,11500,14000,676,391,2024-11-27,1,Qui
28211552,RAJASTHAN,ALWAR,BAJRA,2375,2375,2470,336,391,2024-11-27,1,Qui
28214202,RAJASTHAN,NADBAI,BAJRA,2410,2410,2470,389,390,2024-11-27,1,Qui
28202860,ANDHRA PRADESH,ADONI,CASTOR SEED,4600,5578,5668,360,388,2024-11-27,1,Qui
28203761,GUJARAT,MAHUVA,ONION WHITE,2252,2290,2290,388,388,2024-11-27,1,Qui
28211232,PUNJAB,SANGRUR,PADDY-BASMATI1121,2705,2795,3740,297,388,2024-11-27,1,Qui
28213463,RAJASTHAN,JODHPUR F AND V,GINGER,3800,4000,4000,335,388,2024-11-27,1,Qui
28217431,UTTAR PRADESH,CHAUBEPUR,PADDY,2300,2300,2300,388,388,2024-11-27,1,Qui
28218070,UTTAR PRADESH,MUZZAFFARNAGAR,JAGGERY,3000,3320,3330,388,388,2024-11-27,1,Qui
28205478,HARYANA,JULANA,PADDY-BASMATI1509,3151,3800,4280,0,387,2024-11-27,1,Qui
28212239,RAJASTHAN,BIKANER F AND V,GREEN CHILLI,1940,1970,2000,138,385,2024-11-27,1,Qui
28212608,RAJASTHAN,DAUSA,BAJRA,2411,2510,2560,1155,385,2024-11-27,1,Qui
28205112,HARYANA,GURGAON,BITTER GOURD,1955,3000,4000,304,382,2024-11-27,1,Qui
28202889,ANDHRA PRADESH,ELURU,LEMON,2800,3000,3500,395,380,2024-11-27,1,Qui
28211146,PUNJAB,BHOGPUR,PADDY-BASMATI ,2700,2900,4050,193,380,2024-11-27,1,Qui
28217437,UTTAR PRADESH,CHIBRAMAU,PADDY,2300,2300,2420,381,380,2024-11-27,1,Qui
28219330,UTTARAKHAND,ROORKEE,POTATO,1050,1050,1050,380,380,2024-11-27,1,Qui
28213954,RAJASTHAN,LALSOT,GROUND NUT,4000,4200,4420,144,378,2024-11-27,1,Qui
28209360,MAHARASHTRA,JALNA,JOWAR,2150,2300,2800,758,376,2024-11-27,1,Qui
28203777,GUJARAT,MEHSANA,CASTOR SEED,6005,6385,6405,374,374,2024-11-27,1,Qui
28203526,GUJARAT,AMRELI,WHEAT,2885,3025,3245,798,372,2024-11-27,1,Qui
28218050,UTTAR PRADESH,MOHAMADABAD APMC,PADDY-GRADE A,2615,2620,2645,372,372,2024-11-27,1,Qui
28208970,MADHYA PRADESH,MANDLA,WHITE PEAS,2800,2810,3000,368,368,2024-11-27,1,Qui
28213330,RAJASTHAN,JAITSAR,AMERICAN-COTTON,6400,7441,7496,356,368,2024-11-27,1,Qui
28211548,RAJASTHAN,AJMER F AND V,TOMATO,3200,3292,3294,366,366,2024-11-27,1,Qui
28217549,UTTAR PRADESH,GHIROR,PADDY-BASMATI1509,2450,2560,2700,365,365,2024-11-27,1,Qui
28217148,UTTAR PRADESH,ATARRA APMC,PADDY,2340,3350,3350,364,364,2024-11-27,1,Qui
28217345,UTTAR PRADESH,BINDIKI,PADDY,1950,2150,2180,362,362,2024-11-27,1,Qui
28216782,TELANGANA,NAWABPET,MAIZE,2367,2374,2412,168,361,2024-11-27,1,Qui
28213483,RAJASTHAN,JODHPUR F AND V,CABBAGE,2200,2200,3000,255,360,2024-11-27,1,Qui
28211881,RAJASTHAN,BASSI,GROUND NUT NEW,4120,4263,4622,84,359,2024-11-27,1,Qui
28217382,UTTAR PRADESH,BULANDSHAHAR,PADDY,2451,2451,2511,359,359,2024-11-27,1,Qui
